26400731	Formaldehyde-induced paxillin-tyrosine phosphorylation and paxillin and P53 downexpression in Hela cells.	Zhao Y, Wei C, Wu Y, Ma P, Ding S, Yuan J, Shen D, Yang X.	Formaldehyde (FA) is an environmental pollutant and an endogenous product believed to be involved in tumorigenesis. However, the underlying mechanism of observed FA effects has not been clearly defined. Paxillin is a focal adhesion protein that may play an important role in several signaling pathways. Many paxillin-interacting proteins are involved in the regulation of actin cytoskeleton organization, which is necessary for cell motility events associated with diverse biological responses, such as embryonic development, wound repair and tumor metastasis. P53 is important in multicellular organisms, where it regulates the cell cycle and thus functions as a tumor suppressor that is involved in preventing cancer. In this study, we investigated the effects of FA on paxillin-tyrosine phosphorylation and P53 expression in Hela cells by Western blot and immunofluorescence. Western blot analysis revealed that nonlethal concentrations of FA (0.5, 1.0 and 2.0 mM, with the exposure time for 0.5, 1.0 and 2.0 h, respectively) had downregulated paxillin and wild-type p53 genes expression while upregulated paxillin-tyrosine phosphorylation significantly. At the same time, phosphotyrosine at the focal adhesion sites detected by immunofluorescence assay obviously increased in Hela cells incubated with 2.0 mM FA for 2 h. The results suggested that paxillin and p53 genes expression may be involved in FA-related adverse effects and the mechanism may be involved in paxillin-tyrosine phosphorylation.
25586269	SIAH1-induced p34SEI-1 polyubiquitination/degradation mediates p53 preferential vitamin C cytotoxicity.	Lee S, Kim J, Jung S, Li C, Yang Y, Kim KI, Lim JS, Kim Y, Cheon CI, Lee MS.	Vitamin C is considered as an important anticancer therapeutic agent although this view is debatable. In this study, we introduce a physiological mechanism demonstrating how vitamin C exerts anticancer activity that induces cell cycle arrest and apoptosis. Our previous and current data reveal that p53 tumor suppressor is the prerequisite factor for stronger anticancer effects of vitamin C. In addition, vitamin C-mediated cancer cell cytotoxicity appears to be achieved at least partly through the downregulation of the p34SEI-1 oncoprotein. Our previous study showed that p34SEI-1 increases the survival of various types of cancer cells by inhibiting their apoptosis. Present data suggest that vitamin C treatment decreases the p34SEI-1 expression at the protein level and therefore alleviates its anti-apoptotic activity. Of note, SIAH1, E3 ubiquitin ligase, appears to be responsible for the p34SEI-1 polyubiquitination and its subsequent degradation, which is dependent on p53. In summary, vitamin C increases cancer cell death by inducing SIAH1-mediated polyubiquitination/degradation of the p34SEI-1 oncoprotein in a p53-dependent manner.
26374530	P63 in health and cancer.	Gonfloni S, Caputo V, Iannizzotto V.	TP63 is the most ancient member of the p53 gene family. The p53 family comprises three transcription factors (p53/p63/p73). They share a high degree of homology and similar domain structure. Yet, they can exist as truncated isoforms. Alternative promoters and splicing sites lead to the generation of several molecules. P53/p63/p73 are important to maintain cell homeostasis. P63 and p73 regulate many p53 target genes. This is due to their common structural features. Both proteins may compensate the loss of p53. This is a common event occurring in more than 50% of malignancies. Yet, p63 (or p73) has its own role. Studies from p63-null mice have shown the key role of p63 in embryo development. Several reports have supported the p63 role in epidermal development and in skin homeostasis. P63 involvement in heart development is currently being researched. Recent studies have found p63 to be "the guardian of human reproduction". In addition, p63 has an important, even controversial, role in cancer. Here, we provide a general overview of p63 regulation and activity. We discuss emerging concepts about its role in germ line protection, metabolism and cancer.
26446458	Decreased expression of p27 is associated with malignant transformation and extrathyroidal extension in papillary thyroid carcinoma.	Do SI, Kim DH, Yang JH, Pyo JS, Kim K, Lee H, Do IG, Kim DH, Chae SW, Sohn JH.	Cell cycle regulatory proteins including p16, p27, and p53 are well studied in various cancers. However, their single or concurrent roles related with the clinicopathological parameters are not clearly recognized. We analyzed the expression of p16, p27, and p53 cell cycle regulatory proteins in papillary thyroid carcinoma (PTC). To determine the prognostic significance of cell cycle regulatory proteins, 107 PTCs were examined. We analyzed the individual expression of p16, p27, and p53 and their concurrent expressions, with the relationship to various clinicopathological parameters including differentiation from benign lesions. High expression of p16 and p53 and low expression of p27 were related with the distinguishing of PTC from benign lesions. In addition, normal thyroidal tissue showed higher p27 expression than nodular hyperplasia. In relation to extrathyroidal extension (ETE), the low expression of p27 was related with the presence of ETE. The low expression of p27 and high expression of p16 and p53 may affect the development of PTC. In addition, low p27 expression is related with the existence of ETE.
25777161	Influenza virus aggravates the ox-LDL-induced apoptosis of human endothelial cells via promoting p53 signaling.	Suo J, Zhao L, Wang J, Zhu Z, Zhang H, Gao R.	Oxidized low-density lipoprotein (ox-LDL) is well recognized to play a key role in the development of atherosclerosis. And influenza virus infection has been also recognized to promote the atherosclerosis onset and progressing. However, little is known about the mechanism into it. In present study, we investigated the infection of A/Porto Rico/8/1934 (H1N1) (PR8) influenza virus in human endothelial Eahy926 cells, and determined the induction of apoptosis by the virus infection in the cell. Then we investigated the apoptosis induced by ox-LDL in Eahy926 cells, determined the influence of influenza virus infection on the ox-LDL-induced apoptosis in Eahy926 cells. Results demonstrated that PR8 virus infected human endothelial Eahy926 cells, forming plaques and replicated efficiently in the cell. And the virus infection promoted apoptosis in the cell, upregulated cytchrome c release, activated caspase 3. And what's more, we found that combined PR8 virus infection and ox-LDL treatment promoted higher level of apoptosis and higher level of the activation of apoptosis-associated molecules. Further examination indicated that the p53 signaling was more significantly promoted by both treatments. Therefore, present study confirmed that influenza virus aggravated the ox-LDL-induced apoptosis of human endothelial Eahy926 cells via promoting p53 signaling.
26099444	Association between p53 Arg72Pro polymorphism and recurrent pregnancy loss: an updated systematic review and meta-analysis.	Chen H, Yang X, Wang Z.	The p53 tumour suppressor gene plays an important role in angiogenesis and apoptosis. The association between Arg72Pro polymorphism and recurrent pregnancy loss (RPL) has been studied but with inconsistent results. A meta-analysis was conducted to examine whether p53 Arg72Pro polymorphism is a risk factor for RPL. Electronic searches of PubMed, Embase and Web of Knowledge were conducted to identify relevant studies. The final meta-analysis included six published articles with 730 RPL cases and 613 controls. The pooled results suggested that the variant genotype was associated with the RPL risk in additive model (Pro versus Arg; odds ratio [OR] = 1.28; 95% confidence interval [CI]: 1.06 to 1.54) and recessive model (Pro/Pro versus Arg/Pro + Arg/Arg; OR = 1.82; 95% CI: 1.21 to 2.73). In the stratified analysis by ethnicity, for white people the results were consistent. The Egger's regression asymmetry test suggested a lack of publication bias. Results of this meta-analysis suggest that p53 codon 72 polymorphism is associated with RPL, especially in white people. Identification of p53 codon 72 mutation would have some implication for primary prevention of RPL and screening of high-risk individuals. Large well-designed studies are needed to fully describe the association between this polymorphism and RPL.
26034977	Matrine-induced autophagy regulated by p53 through AMP-activated protein kinase in human hepatoma cells.	Xie SB, He XX, Yao SK.	Matrine, one of the main extract components of Sophora flavescens, has been shown to exhibit inhibitory effects on some tumors through autophagy. However, the mechanism underlying the effect of matrine remains unclear. The cultured human hepatocellular carcinoma cell line HepG2 and SMMC‑7721 were treated with matrine. Signal transduction and gene expression profile were determined. Matrine stimulated autophagy in SMMC‑7721 cells in a mammalian target of rapamycin (mTOR)-dependent manner, but in an mTOR-independent manner in HepG2 cells. Next, in HepG2 cells, autophagy induced by matrine was regulated by p53 inactivation through AMP-activated protein kinase (AMPK) signaling transduction, then AMPK suppression switched autophagy to apoptosis. Furthermore, the interferon (IFN)-inducible genes, including interferon α-inducible protein 27 (IFI27) and interferon induced transmembrane protein 1 (IFITM1), which are downstream effector of p53, might be modulated by matrine-induced autophagy. In addition, we found that the p53 protein isoforms, p53β, p53γ, ∆133p53, and ∆133p53γ, due to alternative splicing of intron 9, might be regulated by the p53-mediated autophagy. These results show that matrine induces autophagy in human hepatoma cells through a novel mechanism, which is p53/AMPK signaling pathway involvement in matrine-promoted autophagy.
24801268	Loss of heterozygosity in mammary serine protease inhibitor (maspin) and p53 at chromosome 17 and 18 in oral cavity squamous cell carcinoma.	Choi KY, Choi HJ, Chung EJ, Lee DJ, Kim JH, Rho YS.	BACKGROUND: The purpose of this study was to evaluate the loss of heterozygosity (LOH) in chromosomes 17p13 (p53 gene) and in 18q21 (mammary serine protease inhibitor [maspin] gene), and the expression of both genes in tissues, in patients with oral cavity squamous cell carcinoma (SCC). METHODS: Thirty patients with oral cavity SCC have been evaluated for the presence of LOH in chromosomes 17p13 and 18q21, and the expression of p53 and maspin in tissues. Clinicopathological features and survival in these patients were also analyzed. RESULTS: LOH in 17p13 was more frequently identified in patients with lymph node metastasis and/or high TNM classification. LOH in 18q21 was more frequently identified in high primary T classification patients. Increased expression rate of p53 and/or decreased maspin expression rate were significantly higher in oral cavity SCC than normal tissues. CONCLUSION: LOH on chromosome 17, 18, the expression of p53, and maspin are related to the carcinogenesis of oral cavity SCC. Relationships with clinicopathological factors in oral cavity SCC were also revealed. © 2014 Wiley Periodicals, Inc. Head Neck 37: 1239-1245, 2015.
26202812	Effect of Folic Acid Supplementation on Renal Phenotype and Epigenotype in Early Weanling Intrauterine Growth Retarded Rats.	He X, Xie Z, Dong Q, Li J, Li W, Chen P.	The objective of this study was to examine the responses of p53 promoter methylation involved in kidney structure and function of early weaning intrauterine growth retarded (IUGR) rats to dietary folic acid supplementation.Sprague-Dawley rats were fed isocaloric diets containing either 21% protein diet (normal feed) or 10% protein diet throughout pregnancy and normal feed during lactation. After weaning, Offspring were then fed onto normal feed and normal feed supplemented with 5 mg folic acid / kg feed for a month, this produced 4 dietary groups (maternal diet/ weanling diet): Con, Folic, IUGR and IUGR+Folic. Renal function, renal structure, p53 promoter methylation and protein expression of offspring rats were measured at postnatal 2 months and 3 months.Glomerular volume, blood urea nitrogen, 24 hours urine protein were significantly elevated in IUGR rats compared with Con rats but were decreased by dietary folic acid supplementation. p53 protein expression in IUGR rats were significantly higher than that in Con rats, and p53 promoter methylation status in IUGR rats was reduced significantly compared with Con rats. However, the changes in p53 gene expression and DNA methylation status of IUGR rats were reversed by dietary folic acid supplementation.Our study showed for the first time that folic acid supplementation during early period of life could reverse the abnormality in renal p53 methylation status and protein expression, glomerular volume and renal function of IUGR rats offspring.
26431874	KDM3A interacted with p53K372me1 and regulated p53 binding to PUMA in gastric cancer.	Li W, Lin S, Li W, Wang W, Li X, Xu D.	Chemoresistance remains a major problem in the treatment of gastric cancer patients, leading to the serious limitation of efficacy of chemotherapeutic regime. However, the underlying mechanism remains largely unknown. In our present study, we for the first time found that knock down of KDM3A can promote apoptosis induced by chemoreagent Cisplatin and Paclitaxel through p53. Mechanistically, through promoting p53 binding to the promoter of PUMA. However, knock down of KDM3A as such doesn't affect p53 level. In addition, KDM3A can interact with p53K372me1 in protein-protein interaction fashion, leading to the inactivation of p53, may eventually leading to chemoresistance of gastric cancer.
26514455	Molecular Screening for P53 Mutations among Tobacco Smokers in a Surveyof Awareness of Links between Tobacco, Alcohol Use and Cancer in Saudi Arabia.	Alshammari FD.	Roles of tobacco and alcohol use in etiology of cancer are well established. Alterationin in P53 have essential roles neoplastic change by preventing genome mutation; the aim of this study was to assess the association between P53 mutation and tobacco and alcohol consumption, as well as to assess the epidemiology of tobacco and alcohol use as risk factors for cancer in the adult population of northern Saudi civilians.A cross-sectional survey from October 2014 to January 2015, covering 3,398 adults, was performed. P53 mutation molecular detection was performed for 100 tobacco and alcohol users, usingDNA extracted from buccal cells.Of the 3,398 participants 3,253/3398(95.7%) responded, with a male female ratio of 1.10: 1.00. Out of these, 24.8% had smoked tobacco in their lifetime and 2.7% were consumers of alcoholic beverages. None was identified with any P53 mutation.The prevalence of tobacco smoking among the northern Saudi civilians was relatively high. Females' attitudes in tobacco and alcohol related issues were found to be affected by social stigma. Tobacco and alcohol use has no link to P53 gene mutations.
26113041	HIPK2 restricts SIRT1 activity upon severe DNA damage by a phosphorylation-controlled mechanism.	Conrad E, Polonio-Vallon T, Meister M, Matt S, Bitomsky N, Herbel C, Liebl M, Greiner V, Kriznik B, Schumacher S, Krieghoff-Henning E, Hofmann TG.	Upon severe DNA damage a cellular signalling network initiates a cell death response through activating tumour suppressor p53 in association with promyelocytic leukaemia (PML) nuclear bodies. The deacetylase Sirtuin 1 (SIRT1) suppresses cell death after DNA damage by antagonizing p53 acetylation. To facilitate efficient p53 acetylation, SIRT1 function needs to be restricted. How SIRT1 activity is regulated under these conditions remains largely unclear. Here we provide evidence that SIRT1 activity is limited upon severe DNA damage through phosphorylation by the DNA damage-responsive kinase HIPK2. We found that DNA damage provokes interaction of SIRT1 and HIPK2, which phosphorylates SIRT1 at Serine 682 upon lethal damage. Furthermore, upon DNA damage SIRT1 and HIPK2 colocalize at PML nuclear bodies, and PML depletion abrogates DNA damage-induced SIRT1 Ser682 phosphorylation. We show that Ser682 phosphorylation inhibits SIRT1 activity and impacts on p53 acetylation, apoptotic p53 target gene expression and cell death. Mechanistically, we found that DNA damage-induced SIRT1 Ser682 phosphorylation provokes disruption of the complex between SIRT1 and its activator AROS. Our findings indicate that phosphorylation-dependent restriction of SIRT1 activity by HIPK2 shapes the p53 response.Cell Death and Differentiation advance online publication, 26 June 2015; doi:10.1038/cdd.2015.75.
26270146	Label-free detection of missense mutations and methylation differences in the p53 gene using optically diffracting hydrogels.	MacConaghy KI, Chadly DM, Stoykovich MP, Kaar JL.	We have developed a novel approach for DNA detection as well as genetic screening of mutations by uniquely combining DNA-responsive and optically diffracting materials. This approach entails the polymerization of a photonic crystal within a hydrogel network that alters the diffraction of light in response to a target DNA strand. The utility of this approach, which permits label-free sensing, was demonstrated via the detection of a target sequence from the DNA binding domain of the major tumor suppressor protein p53. Using a complementary capture probe strand, we were able to detect down to picomole concentrations of the target p53 sequence. Moreover, we demonstrated that this approach could readily detect a single base pair mutation in the target strand, which corresponds to the hotspot cancer mutation R175H in p53. The sensitivity of detection was increased by lowering the rate of annealing of the target strand and adjusting the solution ionic strength during optical characterization. Changes in ionic strength during characterization impact the melting temperature of the bound target DNA and the Donnan potential between the hydrogel and solution, which influence detection. We further showed that this approach is sensitive to epigenetic changes via the detection of a fully methylated form of the target p53 sequence. Ultimately, this approach represents a new paradigm for DNA detection and specifically genetic screening of p53 as well as other disease markers and nucleotide modifications that alter the properties of DNA (e.g., epigenetic alterations and adducts with chemical carcinogens).
26418990	[Lymphoplasmacytic lymphoma/Waldenstrom macroglobulinemia with P53 deletion and TCR-delta rearrangement in a case].	Xu X, Yang W, Zhang X.	OBJECTIVE To study the morphology, immunology, cyto- and molecular genetics of a patient with lymphoplasmacytic lymphoma/Waldenström macroglobulinemia (LPL/WM), deletion of P53 gene and rearrangement of clonal T cell receptors-delta (TCR-delta) gene. METHODS The cell morphology and immunocytochemistry were analyzed by bone marrow testing and biopsy. Cellular immunology was analyzed by flow cytometry. Genetic analysis was carried out by chromosome karyotyping, fluorescent in situ hybridization (FISH) and polymerase chain reaction (PCR). Immunoglobulin M (IgM) in serum and urine was assayed by immunofixation electrophoresis. And the effect of chlorambucil therapy was evaluated. RESULTS Bone marrow biopsy suggested that the patient was of B lymphocyte type and had abnormal increase of lymphocytoid plasma cells, which were CD38 and CD138 positive. The patient had a normal male karyotype. FISH and PCR analysis of peripheral blood samples suggested deletion of P53 gene and rearrangement of TCR-delta gene. Immunofixation electrophoresis has detected IgM-kappa in both serum and urine. The patient showed partial response to chlorambucil. CONCLUSION In addition to typical clinical features, bone marrow examination, flow cytometry, histochemistry and immunophenotyping, testing for P53 gene deletion and lymphocyte gene rearrangement can facilitate the diagnosis and treatment of LPL/WM.
25243455	Complete remission of multiple lung metastases after ablation of hepatocellular carcinoma by transarterial infusion with the p53 gene.	Sheng S, Zheng J, Cui S, Cui X, Qian Z.	We describe the case of a 68-year-old man who presented with a massive lesion in the right liver. It was confirmed by preoperative aspiration biopsy to be a case of moderately differentiated hepatocellular carcinoma, and the patient was shown by immunohistochemistry to have a mutation in the p53 gene. The hepatic lesion showed complete necrosis after arterial embolization combined with microwave ablation. During a re-examination 3 months after ablation, the α-fetoprotein level was found to have increased markedly. Bilateral pulmonary metastases were shown by a lung computed tomography scan, with a focal diameter smaller than 1 cm. Hepatic and bronchial intra-arterial infusion with the recombinant adenovirus p53 gene (rAd-p53) was performed twice. The second time the infusion was administered, interleukin-2 was used in combination with rAd-p53. After 2 months of treatment, the bilateral pulmonary lesions had almost disappeared. After 7 months of treatment, the bilateral pulmonary metastases disappeared completely, and no further recurrence has been identified in the lungs and liver.
25876645	Synergistic anticancer activity of capsaicin and 3,3'-diindolylmethane in human colorectal cancer.	Clark R, Lee J, Lee SH.	Cancer is a leading cause of morbidity and mortality worldwide. A promising area of cancer research is focused on chemoprevention by nutritional compounds. Epidemiological studies have shown a strong negative correlation between fruit, vegetable, and spice intake and rates of cancer. Although individual active compounds have demonstrated significant anticancer activity, an emerging area of research is focusing on the combination of multiple dietary compounds that act synergistically on cancer to exert greater effects. The current study evaluated the potential synergistic effects of capsaicin, an active compound from red chili peppers, in combination with 3,3'-diindolylmethane (DIM), from cruciferous vegetables. A synergistic induction of apoptosis and inhibition of cell proliferation was observed in human colorectal cancer cells treated with the combination of capsaicin and DIM. It was also observed that these two compounds activated transcriptional activity of NF-κB and p53 synergistically. Combination treatment stabilized nuclear p53 and up- or down-regulated expression of several target genes that are downstream of NF-κB and p53. The present study suggests capsaicin and DIM work synergistically to inhibit cell proliferation and induce apoptosis in colorectal cancer through modulating transcriptional activity of NF-κB, p53, and target genes associated with apoptosis.
25675527	Propagation of aggregated p53: Cross-reaction and coaggregation vs. seeding.	Wang G, Fersht AR.	Destabilized mutant p53s coaggregate with WT p53, p63, and p73 in cancer cell lines. We found that stoichiometric amounts of aggregation-prone mutants induced only small amounts of WT p53 to coaggregate, and preformed aggregates did not significantly seed the aggregation of bulk protein. Similarly, p53 mutants trapped only small amounts of p63 and p73 into their p53 aggregates. Tetrameric full-length protein aggregated at similar rates and kinetics to isolated core domains, but there was some induced aggregation of WT by mutants in hetero-tetramers. p53 aggregation thus differs from the usual formation of amyloid fibril or prion aggregates where tiny amounts of preformed aggregate rapidly seed further aggregation. The proposed aggregation mechanism of p53 of rate-determining sequential unfolding and combination of two molecules accounts for the difference. A molecule of fast-unfolding mutant preferentially reacts with another molecule of mutant and only occasionally traps a slower unfolding WT molecule. The mutant population rapidly self-aggregates before much WT protein is depleted. Subsequently, WT protein self-aggregates at its normal rate. However, the continual production of mutant p53 in a cancer cell would gradually trap more and more WT and other proteins, accounting for the observations of coaggregates in vivo. The mechanism corresponds more to trapping by cross-reaction and coaggregation rather than classical seeding and growth.
26518362	Gene expression profiling reveals the role of RIG1 like receptor signaling in p53 dependent apoptosis induced by PUVA in keratinocytes.	Chowdhari S, Saini N.	Photochemotherapy using 8-methoxypsoralen in combination with UVA radiation (PUVA) is an effective treatment for various skin dermatosis including psoriasis however its molecular mechanism is not clear. Previously we demonstrated that PUVA differentially regulates miRNA expression profile with a significant up-regulation of hsa-miR-4516. To study in detail the molecular mechanism of PUVA in keratinocytes, we investigated the genome wide transcriptomic changes using Illumina whole genome gene expression beadchip. Microarray analysis revealed 1932 differentially expressed gene and their Insilico analysis revealed Retinoic Acid Inducible Gene-I (RIG-1) signaling, apoptosis and p53 pathway to be associated with PUVA induced effects. We demonstrate that miR-4516 mediated down-regulation of UBE2N promotes p53 nuclear translocation and pro-apoptotic activity of PUVA is independent of IRF3 but is mediated by the RIG-I in a p53 and NFκB dependent manner. Additionally, PUVA inactivated the AKT/mTOR pathway in concert with inhibition of autophagy and suppressed cell migration. Taken together this study broadens our understanding about the mechanism of action of PUVA providing possible new strategy targeting proapoptotic function of RIG-1, a regulator of innate immune response or p53 for psoriasis therapy.
26387755	HDAC8 Inhibition Specifically Targets Inv(16) Acute Myeloid Leukemic Stem Cells by Restoring p53 Acetylation.	Qi J, Singh S, Hua WK, Cai Q, Chao SW, Li L, Liu H, Ho Y, McDonald T, Lin A, Marcucci G, Bhatia R, Huang WJ, Chang CI, Kuo YH.	Acute myeloid leukemia (AML) is driven and sustained by leukemia stem cells (LSCs) with unlimited self-renewal capacity and resistance to chemotherapy. Mutation in the TP53 tumor suppressor is relatively rare in de novo AML; however, p53 can be regulated through post-translational mechanisms. Here, we show that p53 activity is inhibited in inv(16)(+) AML LSCs via interactions with the CBFβ-SMMHC (CM) fusion protein and histone deacetylase 8 (HDAC8). HDAC8 aberrantly deacetylates p53 and promotes LSC transformation and maintenance. HDAC8 deficiency or inhibition using HDAC8-selective inhibitors (HDAC8i) effectively restores p53 acetylation and activity. Importantly, HDAC8 inhibition induces apoptosis in inv(16)(+) AML CD34(+) cells, while sparing the normal hematopoietic stem cells. Furthermore, in vivo HDAC8i administration profoundly diminishes AML propagation and abrogates leukemia-initiating capacity of both murine and patient-derived LSCs. This study elucidates an HDAC8-mediated p53-inactivating mechanism promoting LSC activity and highlights HDAC8 inhibition as a promising approach to selectively target inv(16)(+) LSCs.
25772236	PML isoforms IV and V contribute to adenovirus-mediated oncogenic transformation by functionally inhibiting the tumor-suppressor p53.	Wimmer P, Berscheminski J, Blanchette P, Groitl P, Branton PE, Hay RT, Dobner T, Schreiner S.	Although modulation of the cellular tumor-suppressor p53 is considered to have the major role in E1A/E1B-55K-mediated tumorigenesis, other promyelocytic leukemia nuclear body (PML-NB)/PML oncogenic domain (POD)-associated factors including SUMO, Mre11, Daxx, as well as the integrity of these nuclear bodies contribute to the transformation process. However, the biochemical consequences and oncogenic alterations of PML-associated E1B-55K by SUMO-dependent PML-IV and PML-V interaction have so far remained elusive. We performed mutational analysis to define a PML interaction motif within the E1B-55K polypeptide. Our results showed that E1B-55K/PML binding is not required for p53, Mre11 and Daxx interaction. We also observed that E1B-55K lacking subnuclear PML localization because of either PML-IV or PML-V-binding deficiency was no longer capable of mediating E1B-55K-dependent SUMOylation of p53, inhibition of p53-mediated transactivation or efficiently transforming primary rodent cells. These results together with the observation that E1B-55K-dependent SUMOylation of p53 is required for efficient cell transformation, provides evidence for the idea that the SUMO ligase activity of the E1B-55K viral oncoprotein is intimately linked to its growth-promoting oncogenic activities.Oncogene advance online publication, 16 March 2015; doi:10.1038/onc.2015.63.
26296760	The influence of p53 status on the cytotoxicity of fluorinated pyrimidine L-nucleosides.	Murray V, Taylor CB, Gero AM, Lutze-Mann LH.	Fluorinated nucleoside analogues are a major class of cancer chemotherapy agents, and include the drugs 5-fluorouracil (5FU) and 5-fluoro-2'-deoxyuridine (FdUrd). The aim of this study was to examine the cellular toxicity of two novel fluorinated pyrimidine L-nucleosides that are enantiomers of D-nucleosides and may be able to increase selectivity for cancer cells as a result of their unnatural L-configuration. Two fluorinated pyrimidine L-nucleosides were examined in this study, L110 ([β-L, β-D]-5-fluoro-2'-deoxyuridine) and L117 (β-l-deoxyuridine:β-D-5'-fluoro-2'-deoxyuridine). The cytotoxicity of these L-nucleoside was determined in primary mouse fibroblasts and was compared with 5FU and FdUrd. In addition, the influence of p53 status on cytotoxicity was investigated. These cytotoxicity assays were performed on a matched set of primary mouse fibroblasts that were either wild type or null for the p53 tumour suppressor gene. It was found that cells lacking functional p53 were over 7500 times more sensitive to the drugs L110, L117 and FdUrd than cells containing wild type p53.
26321517	Correlation of survivin, p53 and Ki-67 in laryngeal cancer Hep-2 cell proliferation and invasion.	Pei SG, Wang JX, Wang XL, Zhang QJ, Zhang H.	OBJECTIVE: To investigate the mechanism of survivin, p53 and Ki-67 on Hep-2 human laryngeal cancer endothelial cell proliferation and invasion. METHODS: Laryngeal squamous cell carcinoma and paracancerous normal tissues were collected, total RNA was extracted from tissues, survivin, p53 and Ki-67 gene mRNA expression levels in laryngeal cancer and the adjacent tissues were detected by Real-time PCR. Human laryngeal cancer Hep-2 epithelial cells were selected, survivin gene was overexpressed, and cell proliferation was detected by MTT. p53 and Ki-67 gene expression changes in overexpressed survivin gene were detected by Western blot. Changes in Hep-2 cell invasive ability were studied when survivin was overexpressed as detected by Transwell invasion assay. RESULTS: In the adjacent tissues, survivin, p53 and Ki-67 gene relative expression levels were 1.72 ± 0.9, 13.7 ± 5.7 and 5.7 ± 1.3, respectively; while in cancer tissues, gene relative expression levels were 53.7 ± 8.3, 66.7 ± 5.2 and 61.0 ± 3.1, respectively, which was significantly increased. As detected by MTT, relative cell survival rate within 12 h of survivin overexpression were: load control group (88.5 ± 1.6)%; overexpressed group (90.3 ± 1.9)%. Transwell invasion assay results indicated that overexpressed survivin could significantly increase the relative survival rate of cells. CONCLUSIONS: Expressions of p53, Ki67 and survivin are increased in cancer; and there is a positive correlation between survivin, p53 and Ki67 expressions in laryngeal carcinoma.
26367730	The expression of PD-L1 APE1 and P53 in hepatocellular carcinoma and its relationship to clinical pathology.	Kan G, Dong W.	OBJECTIVE: To study the expression of programmed death-ligand1 (PD-L1) in hepatocellular carcinoma and its relationship with clinicopathological characteristics and, prognosis of hepatocellular carcinoma and APE1, P53 protein expression levels. PATIENTS AND METHODS: A total of 128 patients with hepatocellular carcinoma were enrolled in this study. The expression of PD-L1, APE1 and P53 were detected by immunohistochemistry.Use immunohistochemical ABC staining method to detect the expression levels of PD-L1, APE1 and P53 protein in the hepatocellular carcinoma of 128 cases. RESULTS: Positive The positive expression rates levels of PD-L1, APE1, and P53 protein in hepatocellular carcinoma tissues are were 82.03%, 92.19%, and 60.94%. PD-L1 positive expression were significantly associated with clinical stage, The PD-L1 protein has a high expression in patients with I ~ II stage liver cancerHBV infection positive and nonportal vein thrombosis (p=0.041; p=0.030; p=0.014). It is inversely correlated with P53 and PD-L1 expression (correlation coefficient -0.227, p=0.010), and positively correlated with APE1 expression (correlation coefficient 0.189, p=0.032). The expression of PD-L1 is associated with the survival time of patients with hepatocellular carcinoma, and the median survival time of patients with high expression of PD-L1 is ten months. The median survival time of patients with low expression is five months (p=0.001). The relationship between the expression of APE1 and P53 protein and overall survival time of patients with hepatocellular carcinoma has not been found. CONCLUSIONS: The PD-L1 and APE1 expression in hepatocellular carcinoma are related to the level of the expression of P53 protein. The expression state of PD-L1 may be a prognostic factor in hepatocellular carcinoma.
26323151	[Effect of Glycyrrhizae Radix et Rhizoma combined with Atractylodis Macrocephalae Rhizoma on p53 and p21 gene expression of IEC-6 cells].	Zheng F, Jiang ZB, Zhang X, Hu JP, Li SM, Zhao J, Zeng X.	To study the effect of the combined administration of different doses of Glycyrrhizae Radix et Rhizoma and Atractylodis Macrocephalae Rhizoma on the proliferation of DFMO-treated intestinal epithelial cells (IEC-6) and p53, p21 mRNA and protein expressions, in order to define the molecular basis for the effect of the combined administration of different doses of Glycyrrhizae Radix et Rhizoma and Atractylodis Macrocephalae Rhizoma on the cell proliferation. The effect of the drugs on the cell division rate and cell cycle of IEC-6 cells was detected by FCM. Quantitative Real-time PCR (qRT-PCR) was used to analyze the effect of the drugs on mRNA of p2l and p53 related to IEC-6 proliferation. Western blot was used to analyze the effect of the drugs on p2l and p53 protein expressions of IEC-6 cells. Atractylodis Macrocephalae Rhizoma could increase p53, p21 mRNA and proteins expression in DFMO-treated IEC-6 cells. The combined administration of different ratios of Atractylodis Macrocephalae Rhizoma and Glycyrrhizae Radix et Rhizoma could significantly down-regulate Atractylodis Macrocephalae Rhizoma's effect on p53, p21 mRNA and proteins expression in DFMO-treated IEC-6 cells and promote the proliferation of IEC-6 cells. The combined administration of Atractylodis Macrocephalae Rhizoma and Glycyrrhizae Radix et Rhizoma could down-regulate Atractylodis Macrocephalae Rhizoma's effect on DFMO-treated intestinal epithelial cells (IEC-6).
